Symbol,Date,Open,High,Low,Close,Volume,SMA_20,SMA_50,SMA_200,RSI,ATR,BB_Middle,BB_Upper,BB_Lower,BB_Width
ADBE,2025-11-17,331.11,332.38,324.43,325.07,3300000,340.2975,345.9418,,37.1746,7.876,340.2975,363.265,317.33,0.135
ADBE,2025-11-18,323.78,326.64,320.8,324.47,3286400,338.6435,345.35,,36.7589,7.7306,338.6435,361.1393,316.1477,0.1329
ADBE,2025-11-19,323.18,323.36,315.18,318.11,3738400,336.8445,344.709,,32.598,7.842,336.8445,359.8872,313.8018,0.1368
ADBE,2025-11-20,318.87,323.18,312.09,312.4,3884800,334.7585,343.946,,29.3824,8.074,334.7585,358.7504,310.7666,0.1433
ADBE,2025-11-21,313.57,327.75,311.59,324.19,4825400,333.292,343.4426,,42.0859,8.6516,333.292,356.0069,310.5771,0.1363
ADBE,2025-11-24,325.0,325.77,318.34,318.73,5414400,331.3385,342.8752,,38.621,8.5643,331.3385,351.7858,310.8912,0.1234
ADBE,2025-11-25,317.77,321.52,315.57,319.55,3765000,329.3205,342.2116,,39.4275,8.3776,329.3205,345.3935,313.2475,0.0976
ADBE,2025-11-26,319.2,321.67,316.1,317.52,3025000,328.3035,341.3206,,38.093,8.177,328.3035,344.6727,311.9343,0.0997
ADBE,2025-11-28,317.8,322.31,317.52,320.13,1802200,327.348,340.374,,40.8645,7.9351,327.348,343.2537,311.4423,0.0972
ADBE,2025-12-01,316.39,326.14,316.11,322.85,3651300,326.475,339.513,,43.6935,8.0847,326.475,341.2625,311.6875,0.0906
ADBE,2025-12-02,321.62,325.96,318.08,322.81,3959500,325.742,338.6876,,43.6605,8.0701,325.742,339.6627,311.8213,0.0855
ADBE,2025-12-03,321.98,326.99,320.63,326.78,3082200,325.3135,337.9876,,47.8782,7.948,325.3135,338.497,312.13,0.0811
ADBE,2025-12-04,328.57,330.89,324.12,328.73,3592300,324.9735,337.4968,,49.8636,7.8638,324.9735,337.3751,312.5719,0.0763
ADBE,2025-12-05,330.6,348.59,329.71,346.26,7650400,325.919,337.3388,,63.3712,8.7207,325.919,341.5472,310.2908,0.0959
ADBE,2025-12-08,347.45,348.48,338.06,339.12,4293600,326.5275,336.9138,,56.6738,8.8421,326.5275,343.2351,309.8199,0.1023
ADBE,2025-12-09,341.4,347.78,338.48,344.32,4267700,327.301,336.6118,,59.9902,8.8748,327.301,345.798,308.804,0.113
ADBE,2025-12-10,342.13,347.92,340.57,343.13,6789900,327.7965,336.4194,,58.8795,8.7659,327.7965,347.4555,308.1375,0.1199
ADBE,2025-12-11,341.65,357.0,333.79,350.43,10158700,328.4655,336.5536,,63.3611,9.7976,328.4655,350.2465,306.6845,0.1326
ADBE,2025-12-12,351.54,362.71,349.09,356.43,5483900,329.607,336.6526,,66.5847,10.0706,329.607,354.6671,304.5469,0.1521
ADBE,2025-12-15,352.6,355.0,343.88,351.15,5480100,330.609,336.7408,,61.4601,10.2477,330.609,357.4607,303.7573,0.1624
ADBE,2025-12-16,350.0,355.86,345.43,347.89,4118200,331.75,336.6958,,58.4681,10.2607,331.75,359.5339,303.9661,0.1675
ADBE,2025-12-17,347.89,357.8,347.8,354.66,4371600,333.2595,336.8228,,62.5459,10.2421,333.2595,362.6141,303.9049,0.1762
ADBE,2025-12-18,355.87,358.34,351.36,355.81,3352700,335.1445,336.9636,,63.2068,10.0091,335.1445,365.2355,305.0535,0.1796
ADBE,2025-12-19,355.53,357.55,351.59,355.86,8706300,337.3175,337.1314,,63.2372,9.7199,337.3175,366.7628,307.8722,0.1746
ADBE,2025-12-22,355.59,359.57,354.7,357.53,2960800,338.9845,337.5318,,64.2972,9.3735,338.9845,369.0686,308.9004,0.1775
ADBE,2025-12-23,357.47,359.67,350.58,352.42,3052500,340.669,337.7938,,58.7178,9.3532,340.669,369.7334,311.6046,0.1706
ADBE,2025-12-24,352.21,354.75,351.11,352.98,1166500,342.3405,338.1346,,59.1363,8.9451,342.3405,370.1071,314.5739,0.1622
ADBE,2025-12-26,352.5,356.23,352.28,353.8,1455100,344.1545,338.598,,59.7792,8.5883,344.1545,369.749,318.56,0.1487
ADBE,2025-12-29,353.37,356.68,351.16,353.16,2794000,345.806,339.0766,,58.999,8.3692,345.806,369.0258,322.5862,0.1343
ADBE,2025-12-30,352.03,355.27,350.01,352.51,2252600,347.289,339.4616,,58.1686,8.1471,347.289,367.9873,326.5907,0.1192
ADBE,2025-12-31,351.01,352.88,349.69,349.99,2116200,348.648,339.5934,,54.9399,7.793,348.648,365.8534,331.4426,0.0987
ADBE,2026-01-02,350.68,351.12,331.64,333.3,5643500,348.974,339.1084,,39.3585,8.6278,348.974,364.6103,333.3377,0.0896
ADBE,2026-01-05,330.11,334.47,327.44,331.56,5012100,349.1155,338.6578,,38.144,8.5137,349.1155,364.0143,334.2167,0.0854
ADBE,2026-01-06,330.0,336.4,329.5,335.99,3187400,348.602,338.2952,,42.9693,8.3984,348.602,364.5838,332.6202,0.0917
ADBE,2026-01-07,336.24,342.78,334.62,338.1,3183100,348.551,337.9868,,45.1636,8.3814,348.551,364.6661,332.4359,0.0925
ADBE,2026-01-08,337.38,343.95,334.68,339.04,3107700,348.287,337.6116,,46.1574,8.4448,348.287,364.8604,331.7136,0.0952
ADBE,2026-01-09,335.88,335.88,328.0,333.95,3250100,347.828,337.0924,,41.7454,8.6302,347.828,365.4764,330.1796,0.1015
ADBE,2026-01-12,327.77,330.67,323.5,327.65,3541400,346.689,336.8882,,37.0276,8.7602,346.689,366.4449,326.9331,0.114
ADBE,2026-01-13,322.49,323.0,307.91,309.93,7217300,344.364,336.302,,27.5848,9.5445,344.364,369.5041,319.2239,0.146
ADBE,2026-01-14,308.57,309.73,302.47,304.44,5712600,342.0285,335.5846,,25.4217,9.3956,342.0285,372.6051,311.4519,0.1788
ADBE,2026-01-15,304.97,305.82,301.4,304.09,4774300,339.8385,334.917,,25.2856,9.0402,339.8385,374.631,305.046,0.2048
ADBE,2026-01-16,304.56,304.88,295.42,296.12,8534400,336.9115,334.1324,,22.3505,9.0702,336.9115,376.0341,297.7889,0.2322
ADBE,2026-01-20,294.32,295.0,288.33,290.37,6962000,333.6395,333.2292,358.4557,20.5015,8.9787,333.6395,376.8406,290.4384,0.259
ADBE,2026-01-21,290.77,294.51,288.33,294.23,5645300,330.558,332.5668,358.0906,24.9877,8.7788,330.558,375.828,285.288,0.2739
ADBE,2026-01-22,296.0,301.82,295.2,299.73,4974500,327.668,332.0224,357.8439,30.9655,8.6939,327.668,373.0677,282.2683,0.2771
ADBE,2026-01-23,301.46,303.84,299.2,301.07,4368700,325.1005,331.4668,357.6457,32.3794,8.4043,325.1005,370.4142,279.7868,0.2788
ADBE,2026-01-26,301.4,306.3,301.4,304.72,4115300,322.6875,330.8968,357.4693,36.2117,8.1776,322.6875,366.876,278.499,0.2739
ADBE,2026-01-27,303.81,304.22,292.93,297.42,4166300,319.8685,330.1042,357.1332,32.2723,8.4356,319.8685,362.8776,276.8594,0.2689
ADBE,2026-01-28,299.66,303.85,297.69,299.58,3942800,317.1895,329.4238,356.8809,34.5415,8.2924,317.1895,358.0905,276.2885,0.2579
ADBE,2026-01-29,291.68,293.64,284.6,291.65,7410800,314.1465,328.6346,356.5768,30.5011,8.7701,314.1465,352.987,275.306,0.2473
ADBE,2026-01-30,291.6,295.34,290.51,293.25,5713000,311.3095,327.9982,356.2885,32.2237,8.4886,311.3095,347.3116,275.3074,0.2313
ADBE,2026-02-02,297.01,299.38,290.93,293.38,4357000,309.3135,327.3764,356.0035,32.3704,8.4859,309.3135,344.6015,274.0255,0.2282
ADBE,2026-02-03,282.74,284.34,271.02,271.93,8324900,306.332,326.4528,355.6422,23.3799,9.4769,306.332,343.7197,268.9443,0.2441
ADBE,2026-02-04,267.23,282.9,264.04,279.71,8554200,303.518,325.799,355.2967,30.8786,10.1471,303.518,339.967,267.069,0.2402
ADBE,2026-02-05,277.49,281.95,268.43,269.39,6293600,300.0825,324.703,354.9276,27.0911,10.388,300.0825,335.7513,264.4137,0.2377
ADBE,2026-02-06,271.68,275.0,265.31,268.38,5448400,296.5495,323.696,354.5199,26.7453,10.3382,296.5495,329.8929,263.2061,0.2249
ADBE,2026-02-09,267.05,269.2,262.95,266.9,6576300,293.197,322.643,354.0946,26.2173,10.0462,293.197,324.1009,262.2931,0.2108
ADBE,2026-02-10,266.69,270.79,263.98,264.67,5718600,290.048,321.586,353.6134,25.4035,9.815,290.048,318.9396,261.1564,0.1992
ADBE,2026-02-11,263.08,264.2,255.71,257.16,8759900,287.4095,320.3266,353.0606,22.8329,9.7539,287.4095,318.23,256.589,0.2145
ADBE,2026-02-12,258.36,262.67,251.1,262.5,8657000,285.3125,319.1196,352.53,28.3822,9.8836,285.3125,316.9504,253.6746,0.2218
ADBE,2026-02-13,262.17,265.29,257.5,263.97,6589700,283.3065,317.9428,351.995,29.8772,9.7341,283.3065,315.0189,251.5941,0.2239
ADBE,2026-02-17,265.24,269.13,255.84,260.45,5208300,281.523,316.6162,351.4223,28.3511,9.9881,281.523,314.1987,248.8473,0.2321
ADBE,2026-02-18,260.45,263.5,257.14,263.17,5033200,280.163,315.305,350.865,31.2725,9.7289,280.163,313.5449,246.7812,0.2383
ADBE,2026-02-19,263.38,265.55,257.41,259.21,3616200,278.412,313.564,350.2567,29.3934,9.6154,278.412,312.3562,244.4678,0.2438
ADBE,2026-02-20,255.0,262.08,254.36,258.61,6590800,276.356,311.9538,349.6445,29.108,9.4801,276.356,309.8416,242.8704,0.2423
ADBE,2026-02-23,254.14,254.5,244.8,246.68,7602400,273.6365,310.001,348.963,24.098,9.7893,273.6365,307.5033,239.7697,0.2475
ADBE,2026-02-24,245.57,258.25,244.28,255.17,5529100,271.159,308.2418,348.314,32.9434,10.088,271.159,302.6154,239.7026,0.232
ADBE,2026-02-25,253.33,257.99,250.7,257.81,5108600,269.1785,306.3894,347.6831,35.462,9.8881,269.1785,298.5947,239.7623,0.2186
ADBE,2026-02-26,261.59,263.67,256.6,259.04,6208100,267.1515,304.4416,347.0619,36.6558,9.6868,267.1515,293.1337,241.1693,0.1945
ADBE,2026-02-27,254.02,262.75,253.06,262.41,5098200,265.6895,302.6668,346.3942,39.934,9.687,265.6895,289.0231,242.3559,0.1756
ADBE,2026-03-02,257.6,264.22,257.06,260.88,3486900,264.071,300.9266,345.7116,38.9484,9.5065,264.071,283.5231,244.6189,0.1473
ADBE,2026-03-03,260.05,272.83,260.05,270.99,6206600,262.9515,299.2532,345.0692,48.0685,9.7404,262.9515,277.1761,248.7269,0.1082
ADBE,2026-03-04,271.51,276.67,270.34,273.12,4329200,263.011,297.5994,344.4114,49.7709,9.4968,263.011,277.4027,248.6193,0.1094
ADBE,2026-03-05,275.4,285.36,275.4,281.74,5822300,263.1125,296.117,343.7344,56.0501,9.6927,263.1125,278.0195,248.2055,0.1133
ADBE,2026-03-06,280.28,283.85,276.05,283.62,4802300,263.824,294.6388,343.0491,57.3038,9.5575,263.824,281.154,246.494,0.1314
ADBE,2026-03-09,281.32,285.2,277.9,282.44,4728400,264.527,293.2392,342.3733,56.2198,9.3963,264.527,283.68,245.374,0.1448
ADBE,2026-03-10,281.82,282.4,268.37,275.13,4591600,264.9385,291.6822,341.6788,49.92,9.7301,264.9385,284.6516,245.2254,0.1488
ADBE,2026-03-11,277.93,280.38,269.25,273.71,4862400,265.3905,290.0804,340.9757,48.7766,9.8301,265.3905,285.4885,245.2925,0.1515
ADBE,2026-03-12,273.35,276.28,269.2,269.78,10895000,266.0215,288.4128,340.2861,45.6595,9.6337,266.0215,285.8217,246.2213,0.1489
ADBE,2026-03-13,249.0,256.7,247.16,249.32,17406400,265.3625,286.349,339.4672,33.6154,10.5613,265.3625,286.4891,244.2359,0.1592
ADBE,2026-03-16,248.25,256.37,244.55,251.86,11679200,264.757,284.3864,338.6654,35.8767,10.6512,264.757,286.7289,242.7851,0.166
ADBE,2026-03-17,252.99,258.91,252.14,254.2,6456200,264.4445,282.8044,337.8696,37.973,10.3939,264.4445,286.8479,242.0411,0.1694
ADBE,2026-03-18,252.46,254.49,245.18,246.0,7305600,263.586,281.0932,337.0241,33.8027,10.3165,263.586,287.4625,239.7095,0.1812
ADBE,2026-03-19,246.96,250.4,244.27,245.99,4459800,262.925,279.2932,336.2371,33.7978,10.0175,262.925,288.0128,237.8372,0.1908
ADBE,2026-03-20,242.8,249.09,241.0,248.15,10467300,262.402,277.4942,335.4154,35.9465,9.8798,262.402,288.2919,236.5121,0.1973
ADBE,2026-03-23,248.95,251.02,246.22,247.64,4080500,262.45,275.6662,334.584,35.6523,9.517,262.45,288.2204,236.6796,0.1964
ADBE,2026-03-24,245.91,246.2,237.38,238.87,6268300,261.635,273.7646,333.7024,30.9593,9.57,261.635,289.3337,233.9363,0.2117
ADBE,2026-03-25,241.2,243.58,233.79,237.25,5441600,260.607,271.9566,332.804,30.1693,9.5857,260.607,290.3538,230.8602,0.2283
ADBE,2026-03-26,234.92,243.95,234.28,240.88,4715300,259.699,270.5756,331.9271,34.2198,9.5918,259.699,290.7282,228.6698,0.239
ADBE,2026-03-27,239.79,239.79,233.16,234.84,4429400,258.3205,269.1836,331.021,30.9979,9.4581,258.3205,291.2349,225.4061,0.2548
ADBE,2026-03-30,236.78,243.28,236.73,241.13,4410200,257.333,267.9244,330.1625,37.5881,9.3853,257.333,291.0982,223.5678,0.2624
ADBE,2026-03-31,241.67,244.03,239.51,243.08,4575900,255.9375,266.8636,329.3095,39.5167,9.0378,255.9375,289.6331,222.2419,0.2633
ADBE,2026-04-01,241.96,243.48,235.0,241.37,3746700,254.35,265.8836,328.5579,38.3962,8.998,254.35,287.6261,221.0739,0.2617
ADBE,2026-04-02,242.46,245.01,237.72,242.92,3588800,252.409,264.8574,327.7639,40.0554,8.876,252.409,283.409,221.409,0.2456
AMD,2025-04-03,97.79,99.45,93.64,93.8,50472500,,,,,,,,,
AMD,2025-04-04,90.1,91.08,83.67,85.76,65847000,,,,,,,,,
AMD,2025-04-07,80.68,89.0,77.75,83.64,70515400,,,,,,,,,
AMD,2025-04-08,86.15,88.93,76.48,78.21,69910200,,,,,,,,,
AMD,2025-04-09,79.22,97.91,78.87,96.84,97827400,,,,,,,,,
AMD,2025-04-10,91.0,92.95,85.06,88.7,65210600,,,,,,,,,
AMD,2025-04-11,90.51,94.76,90.5,93.4,57892600,,,,,,,,,
AMD,2025-04-14,97.11,97.37,93.45,94.5,36003000,,,,,,,,,
AMD,2025-04-15,94.66,96.85,94.62,95.29,28116500,,,,,,,,,
AMD,2025-04-16,87.61,90.47,85.3,88.29,62109000,,,,,,,,,
AMD,2025-04-17,88.84,89.03,86.52,87.5,34801400,,,,,,,,,
AMD,2025-04-21,86.02,86.14,83.75,85.56,33855400,,,,,,,,,
AMD,2025-04-22,86.12,87.17,85.17,86.26,35236700,,,,,,,,,
AMD,2025-04-23,91.88,93.74,90.12,90.39,41102600,,,,,6.6085,,,,
AMD,2025-04-24,91.59,94.75,90.37,94.47,33681900,,,,26.9395,6.4493,,,,
AMD,2025-04-25,93.28,97.1,92.85,96.65,28575300,,,,29.0602,6.2922,,,,
AMD,2025-04-28,95.58,97.49,94.27,96.39,30456700,,,,28.9523,6.0728,,,,
AMD,2025-04-29,95.76,97.18,95.33,96.06,20700600,,,,28.806,5.7711,,,,
AMD,2025-04-30,92.81,97.55,91.87,97.35,29730700,,,,30.2884,5.7646,,,,
AMD,2025-05-01,99.27,100.1,96.45,96.65,29591500,91.2855,,,29.9243,5.6136,91.2855,102.2411,80.3299,0.24
AMD,2025-05-02,98.4,99.88,98.3,98.8,29957900,91.5355,,,32.6042,5.4433,91.5355,102.9513,80.1197,0.2494
AMD,2025-05-05,99.0,102.05,98.76,100.59,41268900,92.277,,,34.8385,5.2895,92.277,104.0346,80.5194,0.2548
AMD,2025-05-06,98.41,100.07,97.44,98.62,54264300,93.026,,,33.5214,5.1367,93.026,104.3682,81.6838,0.2438
AMD,2025-05-07,100.75,103.42,96.88,100.36,86474400,94.1335,,,35.8291,5.2369,94.1335,103.5458,84.7212,0.2
AMD,2025-05-08,101.92,105.44,101.56,101.7,54231400,94.3765,,,37.6249,5.2257,94.3765,104.319,84.434,0.2107
AMD,2025-05-09,102.59,103.54,101.6,102.84,31704300,95.0835,,,39.1841,4.991,95.0835,105.3326,84.8344,0.2156
AMD,2025-05-12,110.42,110.67,106.98,108.12,50543400,95.8195,,,45.9263,5.1938,95.8195,107.5646,84.0744,0.2451
AMD,2025-05-13,109.6,113.13,109.0,112.46,55659500,96.7175,,,50.7586,5.1807,96.7175,110.5912,82.8438,0.2869
AMD,2025-05-14,119.83,122.52,116.59,117.72,86743700,97.839,,,55.9022,5.5292,97.839,114.5608,81.1172,0.3418
AMD,2025-05-15,117.02,117.5,114.01,114.99,43843200,99.174,,,52.8184,5.3993,99.174,116.9179,81.4301,0.3578
AMD,2025-05-16,118.07,118.24,116.01,117.17,43419700,100.6575,,,54.9553,5.2457,100.6575,119.2336,82.0814,0.3691
AMD,2025-05-19,115.02,115.53,114.06,114.74,37737400,102.1165,,,52.1215,5.0932,102.1165,120.2789,83.9541,0.3557
AMD,2025-05-20,114.35,114.51,112.08,113.51,29030800,103.479,,,50.6966,4.9194,103.479,120.6968,86.2612,0.3328
AMD,2025-05-21,113.85,116.1,111.09,112.06,43594600,104.5625,,,48.996,4.9259,104.5625,121.0228,88.1022,0.3148
AMD,2025-05-22,111.9,112.64,110.61,110.71,29252000,105.3745,,,47.4017,4.719,105.3745,121.3332,89.4158,0.3029
AMD,2025-05-23,108.09,111.02,107.67,110.31,30867300,106.0575,,,46.9146,4.6212,106.0575,121.608,90.507,0.2932
AMD,2025-05-27,113.18,115.4,112.27,114.56,37885000,106.966,,,52.4998,4.6547,106.966,122.2594,91.6726,0.2859
AMD,2025-05-28,114.92,114.95,112.66,112.86,27483700,107.806,,,50.2236,4.4858,107.806,122.407,93.205,0.2709
AMD,2025-05-29,115.49,115.54,112.13,113.03,30501400,108.59,,,50.4549,4.409,108.59,122.4943,94.6857,0.2561
AMD,2025-05-30,111.58,112.11,108.62,110.73,36088500,109.294,,,47.255,4.409,109.294,122.0295,96.5585,0.2331
AMD,2025-06-02,111.06,114.86,111.01,114.63,34078400,110.0855,,,52.7295,4.3891,110.0855,122.0172,98.1538,0.2168
AMD,2025-06-03,114.5,117.68,113.28,117.31,37161500,110.9215,,,56.1013,4.3899,110.9215,122.3858,99.4572,0.2067
AMD,2025-06-04,117.41,119.3,115.73,118.58,31025000,111.9195,,,57.6432,4.3313,111.9195,122.2986,101.5404,0.1855
AMD,2025-06-05,118.95,119.24,114.71,115.69,34091000,112.686,,,53.0748,4.3455,112.686,121.6366,103.7354,0.1589
AMD,2025-06-06,117.69,118.38,115.88,116.19,27042100,113.4105,,,53.7576,4.2273,113.4105,120.8321,105.9889,0.1309
AMD,2025-06-09,119.18,122.37,119.04,121.73,55437700,114.355,,,60.599,4.3667,114.355,120.8644,107.8456,0.1138
AMD,2025-06-10,121.11,124.09,120.8,123.24,41691900,115.111,,,62.2388,4.2898,115.111,122.0681,108.1539,0.1209
AMD,2025-06-11,124.44,124.47,119.88,121.14,32261900,115.545,,,58.5869,4.3113,115.545,122.8785,108.2115,0.1269
AMD,2025-06-12,120.62,122.25,118.03,118.5,44718400,115.584,,,54.2754,4.3048,115.584,122.9743,108.1937,0.1279
AMD,2025-06-13,116.05,117.88,115.06,116.16,39702700,115.6425,103.8952,,50.7129,4.243,115.6425,123.0315,108.2535,0.1278
AMD,2025-06-16,118.64,128.14,117.78,126.39,100968500,116.1035,104.547,,62.3481,4.7956,116.1035,124.9086,107.2984,0.1517
AMD,2025-06-17,127.93,130.7,126.58,127.1,86623900,116.7215,105.3738,,63.001,4.7609,116.7215,126.7707,106.6723,0.1722
AMD,2025-06-18,128.01,129.21,125.77,126.79,49627100,117.3855,106.2368,,62.4915,4.6666,117.3855,128.2621,106.5089,0.1853
AMD,2025-06-20,129.0,132.81,127.55,128.24,79931000,118.1945,107.2374,,63.9596,4.7633,118.1945,129.7867,106.6023,0.1962
AMD,2025-06-23,130.47,133.25,126.82,129.58,65152900,119.138,107.8922,,65.3108,4.8823,119.138,131.2264,107.0496,0.2029
AMD,2025-06-24,133.43,138.79,132.93,138.43,78572000,120.544,108.8868,,72.6139,5.1914,120.544,134.6774,106.4106,0.2345
AMD,2025-06-25,140.94,144.18,139.46,143.4,74607200,121.986,109.8868,,75.707,5.2313,121.986,139.116,104.856,0.2809
AMD,2025-06-26,145.97,146.0,141.91,143.68,58180100,123.527,110.8704,,75.8723,5.1498,123.527,142.6315,104.4224,0.3093
AMD,2025-06-27,144.18,147.75,141.63,143.81,61937900,125.066,111.8408,,75.9541,5.2191,125.066,145.5214,104.6106,0.3271
AMD,2025-06-30,144.0,146.0,141.01,141.9,42972500,126.6245,112.913,,72.086,5.2027,126.6245,147.2301,106.0189,0.3255
AMD,2025-07-01,138.77,140.23,135.12,136.11,55257200,127.6985,113.8852,,61.8097,5.3154,127.6985,147.9071,107.4899,0.3165
AMD,2025-07-02,135.53,139.78,135.22,138.52,39228000,128.759,114.9444,,64.1036,5.2614,128.759,148.8981,108.6199,0.3128
AMD,2025-07-03,139.11,139.5,137.32,137.91,28646000,129.7255,115.9774,,63.071,5.0413,129.7255,149.6621,109.7889,0.3074
AMD,2025-07-07,136.56,137.44,133.5,134.8,37395000,130.681,116.8656,,57.946,4.9962,130.681,149.5906,111.7714,0.2894
AMD,2025-07-08,137.32,139.15,135.91,137.82,36124600,131.7625,117.7326,,61.2397,4.9501,131.7625,149.6278,113.8972,0.2712
AMD,2025-07-09,138.69,140.65,137.59,138.41,37013100,132.5965,118.5678,,61.868,4.8151,132.5965,150.0422,115.1508,0.2631
AMD,2025-07-10,143.0,145.82,141.85,144.16,61101500,133.6425,119.5232,,67.4124,5.0004,133.6425,151.2342,116.0508,0.2633
AMD,2025-07-11,142.6,147.4,141.6,146.42,50049200,134.9065,120.5304,,69.3017,5.0575,134.9065,152.3479,117.4651,0.2586
AMD,2025-07-14,145.09,147.58,141.9,146.24,44718600,136.2935,121.5082,,68.9588,5.102,136.2935,152.6176,119.9694,0.2395
AMD,2025-07-15,153.75,158.68,153.56,155.61,93370100,138.266,122.6874,,75.6996,5.6261,138.266,153.8644,122.6676,0.2256
AMD,2025-07-16,155.31,160.36,152.85,160.08,59492800,139.9505,123.913,,78.1386,5.7607,139.9505,157.3243,122.5767,0.2483
AMD,2025-07-17,161.81,161.96,158.68,160.41,50605100,141.616,125.1094,,78.3117,5.5835,141.616,160.1505,123.0815,0.2618
AMD,2025-07-18,159.59,160.83,155.81,156.99,48859800,143.126,126.2768,,71.9542,5.5433,143.126,161.4948,124.7572,0.2567
AMD,2025-07-21,157.62,160.34,156.92,157.0,39021100,144.564,127.4096,,71.9614,5.3916,144.564,162.5245,126.6035,0.2485
AMD,2025-07-22,156.2,156.23,149.34,154.72,49028000,145.821,128.47,,67.7123,5.5536,145.821,162.8613,128.7807,0.2337
AMD,2025-07-23,156.32,159.45,156.0,158.65,41510900,146.832,129.5862,,70.9017,5.4948,146.832,164.4166,129.2474,0.2395
AMD,2025-07-24,159.12,163.93,158.36,162.12,48440100,147.768,130.6662,,73.4001,5.5002,147.768,166.5364,128.9996,0.254
AMD,2025-07-25,163.51,167.18,162.36,166.47,53432300,148.9075,131.7464,,76.1632,5.4687,148.9075,169.3257,128.4893,0.2742
AMD,2025-07-28,169.08,174.7,168.67,173.66,68267800,150.4,132.8652,,79.8829,5.666,150.4,173.4443,127.3557,0.3064
AMD,2025-07-29,175.21,182.31,174.68,177.44,108154800,152.177,134.1142,,81.5159,5.8791,152.177,177.7985,126.5555,0.3367
AMD,2025-07-30,175.61,180.37,173.8,179.51,64820300,154.347,135.361,,82.3604,5.9285,154.347,181.5421,127.1519,0.3524
AMD,2025-07-31,182.02,182.5,173.0,176.31,71765300,156.2365,136.5924,,76.5389,6.1836,156.2365,184.0458,128.4272,0.356
AMD,2025-08-01,170.16,174.4,166.82,171.7,75396100,157.926,137.7562,,68.975,6.4197,157.926,185.1468,130.7052,0.3447
AMD,2025-08-04,174.61,177.86,173.56,176.78,52951000,160.025,139.0506,,72.2316,6.4012,160.025,186.1911,133.8589,0.327
AMD,2025-08-05,177.57,177.99,171.8,174.31,88808500,161.8495,140.3226,,68.4684,6.3861,161.8495,186.5437,137.1553,0.3052
AMD,2025-08-06,165.05,166.18,157.8,163.12,133641800,163.085,141.3788,,54.592,7.1092,163.085,185.1769,140.9931,0.2709
AMD,2025-08-07,166.84,175.75,166.7,172.4,95448300,164.497,142.5356,,61.5513,7.5036,164.497,185.0524,143.9416,0.2499
AMD,2025-08-08,174.04,176.48,170.52,172.76,68866700,165.814,143.7336,,61.796,7.3933,165.814,184.8087,146.8193,0.2291
AMD,2025-08-11,170.04,178.82,169.38,172.28,70651000,167.116,144.9186,,61.2365,7.5395,167.116,183.903,150.329,0.2009
AMD,2025-08-12,173.32,175.16,168.5,174.95,52243500,168.083,146.203,,63.2305,7.4767,168.083,184.2976,151.8683,0.1929
AMD,2025-08-13,179.91,186.65,179.38,184.42,108305100,169.3,147.5988,,69.2687,7.7784,169.3,186.6027,151.9973,0.2044
AMD,2025-08-14,179.83,185.44,179.56,180.95,66308800,170.327,148.8716,,65.0532,7.6428,170.327,187.8449,152.8091,0.2057
AMD,2025-08-15,180.06,180.14,176.25,177.51,51543100,171.353,150.0502,,61.0844,7.4326,171.353,187.962,154.744,0.1939
AMD,2025-08-18,176.76,178.8,174.36,176.14,35937500,172.31,151.2592,,59.5268,7.2188,172.31,187.5893,157.0307,0.1773
AMD,2025-08-19,173.1,173.17,166.1,166.55,64455000,172.9015,152.2664,,49.9294,7.4203,172.9015,186.086,159.717,0.1525
AMD,2025-08-20,164.1,166.65,158.25,165.2,60233200,173.229,153.1358,,48.7381,7.4903,173.229,185.1918,161.2662,0.1381
AMD,2025-08-21,165.86,165.88,162.26,163.71,37880500,173.3085,153.9452,,47.3941,7.2138,173.3085,184.9779,161.6391,0.1347
AMD,2025-08-22,162.17,168.53,161.8,167.76,43998600,173.373,154.8776,,51.3234,7.1793,173.373,184.8966,161.8494,0.1329
AMD,2025-08-25,165.55,165.59,161.72,163.36,36134700,172.858,155.7748,,47.1987,7.0979,172.858,185.2179,160.4981,0.143
AMD,2025-08-26,168.65,169.77,164.91,166.62,52138600,172.317,156.784,,50.3805,7.0488,172.317,184.7792,159.8548,0.1446
AMD,2025-08-27,166.04,167.68,164.65,167.13,37031000,171.698,157.5988,,50.8793,6.7617,171.698,183.8827,159.5133,0.1419
AMD,2025-08-28,168.5,170.99,166.65,168.58,36285200,171.3115,158.4284,,52.3457,6.5887,171.3115,183.3699,159.2531,0.1408
AMD,2025-08-29,166.81,168.57,161.9,162.63,37516800,170.858,159.1452,,46.2447,6.5953,170.858,183.5219,158.1941,0.1482
AMD,2025-09-02,158.42,162.39,156.62,162.32,38656100,170.135,159.8268,,45.9442,6.5535,170.135,183.0244,157.2456,0.1515
AMD,2025-09-03,161.81,164.75,160.58,162.13,30752800,169.526,160.4778,,45.748,6.3832,169.526,182.7319,156.3201,0.1558
AMD,2025-09-04,159.94,162.05,157.79,161.79,32103500,169.4595,160.945,,45.3746,6.2373,169.4595,182.8138,156.1052,0.1576
AMD,2025-09-05,157.12,157.14,150.18,151.14,78256000,168.3965,161.0998,,35.5789,6.621,168.3965,183.9661,152.8269,0.1849
AMD,2025-09-08,151.8,152.64,149.22,151.41,41849000,167.329,161.2544,,35.9564,6.3924,167.329,184.4857,150.1723,0.2051
AMD,2025-09-09,151.99,156.66,151.93,155.82,42802500,166.506,161.4946,,41.9405,6.3108,166.506,184.2324,148.7796,0.2129
