Symbol,Date,Open,High,Low,Close,Volume,SMA_20,SMA_50,SMA_200,RSI,ATR,BB_Middle,BB_Upper,BB_Lower,BB_Width
AES,2025-12-22,13.4211,13.7176,13.3618,13.6978,7903900,13.6706,13.804,,51.0087,0.3563,13.6706,13.98,13.3612,0.0453
AES,2025-12-23,13.7571,13.8559,13.6484,13.7373,4812100,13.6716,13.7969,,51.8975,0.3457,13.6716,13.9818,13.3615,0.0454
AES,2025-12-24,13.7077,13.8263,13.6583,13.7966,2488300,13.679,13.792,,53.2672,0.333,13.679,13.9939,13.3642,0.046
AES,2025-12-26,13.8461,13.9152,13.7571,13.9054,3090600,13.6869,13.7822,,55.7545,0.3205,13.6869,14.0166,13.3573,0.0482
AES,2025-12-29,13.8955,14.0338,13.8461,13.9646,5289300,13.6904,13.7723,,57.0959,0.311,13.6904,14.0306,13.3502,0.0497
AES,2025-12-30,14.0239,14.3896,13.935,14.3303,8104100,13.7156,13.7743,,64.2862,0.3213,13.7156,14.1576,13.2736,0.0645
AES,2025-12-31,14.36,14.3896,14.1524,14.1722,5820800,13.7344,13.7767,,59.6321,0.3153,13.7344,14.2206,13.2482,0.0708
AES,2026-01-02,14.3402,14.696,14.2117,14.6466,7290500,13.7892,13.7901,,67.2842,0.3302,13.7892,14.4151,13.1634,0.0908
AES,2026-01-05,14.7948,14.8442,14.2908,14.5576,7642300,13.8288,13.8024,,64.8038,0.3461,13.8288,14.5424,13.1151,0.1032
AES,2026-01-06,14.5972,14.8146,14.5181,14.7256,6892900,13.8772,13.8197,,67.2591,0.3426,13.8772,14.6943,13.06,0.1178
AES,2026-01-07,14.6762,14.7454,14.2611,14.2809,7656500,13.9063,13.8213,,56.1024,0.3527,13.9063,14.738,13.0747,0.1196
AES,2026-01-08,14.2315,14.3896,14.0338,14.0536,7339400,13.9192,13.8196,,51.4087,0.3529,13.9192,14.7517,13.0867,0.1196
AES,2026-01-09,14.1623,14.5576,14.1228,14.1524,7743800,13.9449,13.8204,,53.2404,0.3637,13.9449,14.7726,13.1172,0.1187
AES,2026-01-12,14.0832,14.0832,13.7373,13.8757,8247800,13.9469,13.8175,,47.8062,0.3674,13.9469,14.7737,13.12,0.1186
AES,2026-01-13,13.8856,13.9943,13.7472,13.8065,8807100,13.9538,13.82,,46.5276,0.3588,13.9538,14.773,13.1345,0.1174
AES,2026-01-14,13.7373,14.0338,13.7275,13.8362,9524200,13.9607,13.8225,,47.1797,0.355,13.9607,14.7732,13.1482,0.1164
AES,2026-01-15,13.9152,14.4489,13.8658,14.271,14606000,14.0012,13.8387,,55.7096,0.3735,14.0012,14.7891,13.2133,0.1126
AES,2026-01-16,14.1524,14.6268,13.9745,14.0239,10519600,14.0363,13.8536,,50.6998,0.3934,14.0363,14.7565,13.3161,0.1026
AES,2026-01-20,13.7868,13.8559,13.4705,13.6089,14383000,14.0407,13.8447,,43.6052,0.4048,14.0407,14.7485,13.333,0.1008
AES,2026-01-21,13.8757,14.2414,13.8263,14.0734,10919100,14.0758,13.8457,,51.7431,0.4211,14.0758,14.7097,13.442,0.0901
AES,2026-01-22,14.2513,14.4884,13.9646,14.439,8078500,14.1129,13.8551,,57.0033,0.4284,14.1129,14.7403,13.4855,0.0889
AES,2026-01-23,14.3995,14.4489,13.9844,14.0832,6835800,14.1302,13.8559,,51.16,0.431,14.1302,14.7326,13.5278,0.0853
AES,2026-01-26,14.1327,14.7059,14.103,14.4489,8526100,14.1628,13.8629,,56.1367,0.4447,14.1628,14.7598,13.5658,0.0843
AES,2026-01-27,14.5675,14.8146,14.3501,14.7454,6171500,14.2048,13.8797,12.4836,59.7206,0.4461,14.2048,14.8423,13.5673,0.0898
AES,2026-01-28,14.8146,15.1012,14.6762,15.0122,10909900,14.2572,13.9097,12.51,62.6763,0.4446,14.2572,14.9783,13.5361,0.1012
AES,2026-01-29,15.0221,15.1704,14.439,14.864,10778100,14.2839,13.9338,12.5356,60.0404,0.4651,14.2839,15.0542,13.5135,0.1079
AES,2026-01-30,14.83,14.93,14.49,14.65,12058200,14.3078,13.9517,12.5593,56.3558,0.4633,14.3078,15.093,13.5225,0.1098
AES,2026-02-02,14.57,14.88,14.53,14.73,10207500,14.3119,13.9751,12.5843,57.4081,0.4552,14.3119,15.1056,13.5183,0.1109
AES,2026-02-03,15.73,16.19,15.45,16.09,24686500,14.3885,14.0247,12.6177,70.4512,0.527,14.3885,15.5102,13.2669,0.1559
AES,2026-02-04,15.88,15.95,15.54,15.75,11717600,14.4398,14.0727,12.6483,65.0851,0.5286,14.4398,15.7099,13.1696,0.1759
AES,2026-02-05,15.51,15.76,15.35,15.59,9630000,14.5052,14.1127,12.6799,62.6661,0.5201,14.5052,15.8721,13.1383,0.1885
AES,2026-02-06,15.92,16.15,15.71,16.05,6637600,14.605,14.1593,12.7129,66.5189,0.523,14.605,16.117,13.0931,0.207
AES,2026-02-09,15.98,16.27,15.85,16.06,7516200,14.7004,14.2076,12.7454,66.5995,0.5156,14.7004,16.3284,13.0725,0.2215
AES,2026-02-10,16.09,16.35,15.81,16.25,8666200,14.8191,14.2576,12.7788,68.1693,0.5174,14.8191,16.5376,13.1007,0.2319
AES,2026-02-11,16.42,16.59,16.27,16.44,8033300,14.9508,14.3085,12.8134,69.7028,0.5047,14.9508,16.7445,13.1571,0.2399
AES,2026-02-12,16.42,16.78,16.13,16.2,11018000,15.069,14.356,12.8462,65.4158,0.5151,15.069,16.865,13.273,0.2384
AES,2026-02-13,16.04,16.6,15.98,16.28,10151700,15.1695,14.4057,12.8786,66.1629,0.5226,15.1695,17.0019,13.337,0.2416
AES,2026-02-17,16.29,16.5,16.16,16.39,8085600,15.2878,14.4625,12.9132,67.2116,0.5095,15.2878,17.1143,13.4612,0.239
AES,2026-02-18,16.42,16.48,16.22,16.29,6417300,15.4218,14.5129,12.9468,65.2322,0.4917,15.4218,17.1185,13.7252,0.22
AES,2026-02-19,16.24,16.39,16.17,16.36,4505400,15.5361,14.565,12.9796,65.9874,0.4723,15.5361,17.1567,13.9156,0.2086
AES,2026-02-20,16.25,16.55,16.06,16.51,12358900,15.6397,14.6212,13.0127,67.6108,0.4736,15.6397,17.2294,14.05,0.2033
AES,2026-02-23,16.36,16.49,16.04,16.26,8357600,15.7485,14.6705,13.0438,62.2757,0.4733,15.7485,17.1797,14.3173,0.1818
AES,2026-02-24,16.33,16.46,16.13,16.27,10082100,15.8396,14.7231,13.0756,62.4035,0.4631,15.8396,17.1492,14.53,0.1654
AES,2026-02-25,16.42,16.47,16.26,16.37,7415000,15.9208,14.7738,13.1053,63.7268,0.445,15.9208,17.1433,14.6983,0.1536
AES,2026-02-26,16.37,16.38,15.92,16.25,9300900,15.9827,14.8254,13.133,60.9542,0.4461,15.9827,17.1348,14.8306,0.1442
AES,2026-02-27,17.06,17.65,16.9,17.28,26333000,16.1035,14.8971,13.1623,72.1532,0.5142,16.1035,17.2683,14.9387,0.1447
AES,2026-03-02,14.35,14.35,14.19,14.21,80209600,16.0815,14.9121,13.1729,37.5673,0.6982,16.0815,17.3718,14.7912,0.1605
AES,2026-03-03,14.19,14.26,14.11,14.18,49900000,16.054,14.9292,13.1835,37.3787,0.659,16.054,17.4817,14.6263,0.1779
AES,2026-03-04,14.18,14.3,14.16,14.29,21344300,15.964,14.9446,13.1953,38.5957,0.622,15.964,17.5946,14.3334,0.2043
AES,2026-03-05,14.23,14.32,14.22,14.22,22575600,15.8875,14.9616,13.2076,38.0884,0.5847,15.8875,17.6944,14.0806,0.2275
AES,2026-03-06,14.22,14.25,14.15,14.15,16551600,15.8155,14.9706,13.222,37.5568,0.5501,15.8155,17.7802,13.8508,0.2485
AES,2026-03-09,14.15,14.23,14.12,14.19,14669200,15.7225,14.9797,13.2388,38.0886,0.5186,15.7225,17.8126,13.6324,0.2659
AES,2026-03-10,14.19,14.28,14.17,14.21,12121800,15.63,14.988,13.2611,38.3712,0.4894,15.63,17.8186,13.4414,0.2801
AES,2026-03-11,14.23,14.25,14.21,14.23,11230000,15.529,14.9944,13.2859,38.6726,0.4573,15.529,17.7826,13.2754,0.2902
AES,2026-03-12,14.23,14.26,14.22,14.22,8685500,15.418,14.9996,13.3089,38.571,0.4275,15.418,17.7012,13.1348,0.2962
AES,2026-03-13,14.26,14.26,14.19,14.19,12086200,15.3175,14.9967,13.3314,38.2464,0.402,15.3175,17.6325,13.0025,0.3023
AES,2026-03-16,14.25,14.25,14.16,14.2,13970600,15.2135,14.9973,13.3557,38.4324,0.3797,15.2135,17.5333,12.8937,0.305
AES,2026-03-17,14.2,14.23,14.19,14.2,13134500,15.104,14.9884,13.3783,38.4324,0.3554,15.104,17.3965,12.8115,0.3036
AES,2026-03-18,14.2,14.22,14.18,14.18,16737500,14.9985,14.9808,13.4006,38.1658,0.3329,14.9985,17.2552,12.7418,0.3009
AES,2026-03-19,14.17,14.18,14.12,14.15,15320500,14.888,14.9693,13.4224,37.7428,0.3134,14.888,17.0794,12.6966,0.2944
AES,2026-03-20,14.15,14.17,14.07,14.1,22339600,14.7675,14.9657,13.4434,37.0067,0.2982,14.7675,16.8455,12.6895,0.2814
AES,2026-03-23,14.1,14.16,14.08,14.08,11124500,14.6585,14.9662,13.4649,36.6983,0.2826,14.6585,16.633,12.684,0.2694
AES,2026-03-24,14.08,14.15,14.06,14.13,15316900,14.5515,14.9658,13.4849,38.0872,0.2688,14.5515,16.3852,12.7178,0.252
AES,2026-03-25,14.13,14.14,14.06,14.06,13746100,14.436,14.9695,13.5028,36.8676,0.2553,14.436,16.0673,12.8047,0.226
AES,2026-03-26,14.04,14.08,14.01,14.01,18815800,14.324,14.9735,13.5205,35.9814,0.2421,14.324,15.7217,12.9263,0.1952
AES,2026-03-27,14.03,14.11,14.0,14.0,20270100,14.16,14.9768,13.5361,35.7961,0.2327,14.16,14.3115,14.0085,0.0214
AES,2026-03-30,14.09,14.11,13.99,14.02,10392300,14.1505,14.9718,13.551,36.5005,0.2246,14.1505,14.3123,13.9887,0.0229
AES,2026-03-31,14.06,14.13,14.04,14.09,8452300,14.146,14.9731,13.5658,39.0224,0.2164,14.146,14.3093,13.9827,0.0231
AES,2026-04-01,14.07,14.23,14.07,14.2,10275900,14.1415,14.9849,13.5818,42.8625,0.2124,14.1415,14.2926,13.9904,0.0214
AES,2026-04-02,14.19,14.31,14.17,14.3,7484900,14.1455,14.9895,13.5981,46.1808,0.2072,14.1455,14.3091,13.9819,0.0231
AES,2026-04-06,14.27,14.33,14.24,14.33,7303800,14.1545,14.9873,13.6191,47.172,0.1989,14.1545,14.3377,13.9713,0.0259
AES,2026-04-07,14.27,14.43,14.26,14.43,7104400,14.1665,14.9942,13.6406,50.448,0.1968,14.1665,14.3871,13.9459,0.0312
AES,2026-04-08,14.4,14.46,14.35,14.4,6534400,14.176,14.9932,13.6624,49.4571,0.1906,14.176,14.4197,13.9323,0.0344
AES,2026-04-09,14.38,14.45,14.37,14.41,10149430,14.185,14.9865,13.6856,49.811,0.1827,14.185,14.4495,13.9205,0.0373
AFL,2025-04-10,102.6543,103.6918,100.0801,102.4586,2695000,,,,,,,,,
AFL,2025-04-11,102.4586,104.9838,101.5287,104.5629,2297500,,,,,,,,,
AFL,2025-04-14,105.483,107.5091,104.6217,106.2073,2004100,,,,,,,,,
AFL,2025-04-15,106.6967,107.1763,105.5221,105.7375,1228500,,,,,,,,,
AFL,2025-04-16,106.4128,106.7456,104.5238,105.0621,2240200,,,,,,,,,
AFL,2025-04-17,105.5417,106.912,104.7391,105.16,2294700,,,,,,,,,
AFL,2025-04-21,104.5923,105.2383,101.284,102.7424,1692500,,,,,,,,,
AFL,2025-04-22,104.3084,106.3541,103.7799,106.0115,1545700,,,,,,,,,
AFL,2025-04-23,106.2464,107.9691,105.5711,106.129,1552300,,,,,,,,,
AFL,2025-04-24,106.1877,107.0099,105.2774,106.8239,1613700,,,,,,,,,
AFL,2025-04-25,106.5205,106.7162,104.4259,105.6494,1829700,,,,,,,,,
AFL,2025-04-28,106.0017,106.8631,105.1404,106.1877,1756300,,,,,,,,,
AFL,2025-04-29,105.7081,106.5499,105.3264,106.2954,1275800,,,,,,,,,
AFL,2025-04-30,105.3949,106.5988,103.6722,106.3737,2713200,,,,,2.8735,,,,
AFL,2025-05-01,103.2612,104.2791,100.9121,101.3232,3391200,,,,65.9172,3.0583,,,,
AFL,2025-05-02,102.1454,103.7897,101.7636,103.2905,1886200,,,,68.8086,3.0161,,,,
AFL,2025-05-05,102.9773,104.2399,102.2824,103.5058,2002800,,,,69.1174,2.9405,,,,
AFL,2025-05-06,103.3297,104.3867,102.5271,103.6527,1443300,,,,69.3403,2.8633,,,,
AFL,2025-05-07,103.8974,105.1404,103.4569,104.6902,2028700,,,,70.9366,2.779,,,,
AFL,2025-05-08,104.5238,105.6787,103.7407,104.0442,1926200,104.7954,,,68.5436,2.7189,104.7954,107.889,101.7017,0.059
AFL,2025-05-09,104.2008,104.9642,103.6331,103.7212,1353100,104.8585,,,67.3208,2.6198,104.8585,107.7991,101.9179,0.0561
AFL,2025-05-12,103.8484,104.6119,102.3998,103.3297,2078200,104.7969,,,65.7887,2.5907,104.7969,107.8143,101.7794,0.0576
AFL,2025-05-13,102.9479,103.5939,102.6445,102.8011,1975800,104.6265,,,63.6816,2.4734,104.6265,107.6929,101.5602,0.0586
AFL,2025-05-14,102.7522,103.3101,101.5091,101.6951,1831900,104.4244,,,59.3948,2.4254,104.4244,107.7077,101.1412,0.0629
AFL,2025-05-15,101.7636,103.7212,101.7636,103.5352,1521900,104.3481,,,63.7651,2.3969,104.3481,107.6399,101.0563,0.0631
AFL,2025-05-16,103.4765,104.7293,103.1339,104.5531,3427200,104.3177,,,65.9485,2.3396,104.3177,107.5892,101.0463,0.0627
AFL,2025-05-19,104.5923,105.0817,103.7701,104.1714,1690000,104.3892,,,64.3818,2.2662,104.3892,107.5771,101.2013,0.0611
AFL,2025-05-20,104.0931,104.4357,103.0752,103.3786,1868400,104.2575,,,61.1335,2.2015,104.2575,107.3802,101.1349,0.0599
AFL,2025-05-21,103.103,103.2999,101.8334,101.9023,2380700,104.0462,,,55.5166,2.1546,104.0462,107.2074,100.885,0.0608
AFL,2025-05-22,101.863,102.2468,100.3473,100.8296,1700400,103.7465,,,51.7925,2.1364,103.7465,106.9354,100.5576,0.0615
AFL,2025-05-23,100.3867,101.2823,100.0619,100.9083,1641500,103.5094,,,52.0468,2.071,103.5094,106.8058,100.2131,0.0637
AFL,2025-05-27,101.361,101.8138,100.741,101.7744,1683300,103.2888,,,54.8666,1.9997,103.2888,106.4168,100.1608,0.0606
AFL,2025-05-28,101.5087,102.237,100.2686,100.3768,1745500,102.9929,,,49.7798,1.9974,102.9929,106.0421,99.9436,0.0592
AFL,2025-05-29,100.6032,101.361,100.308,101.1839,1854700,102.7334,,,52.5175,1.93,102.7334,105.4347,100.0321,0.0526
AFL,2025-05-30,100.987,102.3649,100.4851,101.9023,3415400,102.7623,,,54.8758,1.9264,102.7623,105.4119,100.1128,0.0516
AFL,2025-06-02,101.0461,102.1976,100.5638,102.1582,1809900,102.7057,,,55.7194,1.9055,102.7057,105.3561,100.0553,0.0516
AFL,2025-06-03,101.8826,102.5814,100.5146,102.424,1757100,102.6516,,,56.6261,1.917,102.6516,105.2773,100.0259,0.0512
AFL,2025-06-04,102.6011,102.7094,101.2036,101.2036,1568900,102.5292,,,51.4183,1.8876,102.5292,105.1865,99.8718,0.0518
AFL,2025-06-05,101.5087,101.5185,100.0521,100.5934,1774300,102.3243,,,48.9921,1.8576,102.3243,104.911,99.7377,0.0506
AFL,2025-06-06,101.4102,102.1484,101.1544,102.0401,2035400,102.2241,,,54.4768,1.8359,102.2241,104.6823,99.7659,0.0481
AFL,2025-06-09,101.7744,101.9515,99.5304,100.8886,2027600,102.0825,,,49.8796,1.8841,102.0825,104.5036,99.6613,0.0474
AFL,2025-06-10,100.7213,101.1543,100.2095,100.6524,2903100,101.9486,,,48.9668,1.817,101.9486,104.3755,99.5218,0.0476
AFL,2025-06-11,100.5934,100.7804,99.3927,99.747,2282500,101.7959,,,45.5273,1.7863,101.7959,104.3764,99.2154,0.0507
AFL,2025-06-12,98.9399,101.0658,98.6348,101.0067,1800600,101.7615,,,50.7143,1.8324,101.7615,104.3659,99.1571,0.0512
AFL,2025-06-13,100.6327,101.4299,99.4124,100.5638,2259300,101.6129,,,48.9496,1.8456,101.6129,104.1288,99.0971,0.0495
AFL,2025-06-16,101.1445,101.6464,100.7115,101.0953,2160800,101.44,,,51.1466,1.7911,101.44,103.5472,99.3329,0.0415
AFL,2025-06-17,101.0559,101.3709,99.806,100.4753,2056900,101.2552,,,48.5229,1.7749,101.2552,102.9645,99.5459,0.0338
AFL,2025-06-18,100.6327,102.0401,100.5343,101.0067,2127300,101.1366,,,50.8501,1.7599,101.1366,102.5246,99.7487,0.0274
AFL,2025-06-20,100.3572,102.0893,99.5108,101.6661,6258900,101.1248,,,53.65,1.8184,101.1248,102.4891,99.7605,0.027
AFL,2025-06-23,101.6169,103.2703,101.2528,103.1818,2156600,101.2424,103.0135,,59.378,1.8326,101.2424,102.8781,99.6067,0.0323
AFL,2025-06-24,103.1326,103.5262,101.9811,102.5125,1977800,101.3226,103.0146,,56.0823,1.8121,101.3226,103.0444,99.6009,0.034
AFL,2025-06-25,102.2763,102.3551,100.5737,100.8591,2273200,101.2769,102.9405,,48.8659,1.8211,101.2769,102.9968,99.557,0.034
AFL,2025-06-26,100.7115,102.4436,100.5737,102.2665,2149000,101.3714,102.8617,,54.261,1.8246,101.3714,103.0907,99.6521,0.0339
AFL,2025-06-27,102.4239,103.6148,102.0992,103.4081,11668000,101.4826,102.8151,,58.1209,1.8026,101.4826,103.4242,99.541,0.0383
AFL,2025-06-30,103.2605,103.9101,102.7979,103.792,2628100,101.5771,102.7897,,59.3626,1.7532,101.5771,103.772,99.3821,0.0432
AFL,2025-07-01,103.5361,104.7958,103.1424,104.1069,2519000,101.6745,102.7686,,60.4001,1.7461,101.6745,104.135,99.2139,0.0484
AFL,2025-07-02,103.8215,104.0971,101.1544,101.8826,1968300,101.6474,102.7514,,50.5788,1.8323,101.6474,104.0851,99.2098,0.048
AFL,2025-07-03,102.5716,103.0637,102.0303,102.916,994900,101.733,102.6895,,54.2971,1.7858,101.733,104.2247,99.2414,0.049
AFL,2025-07-07,102.7192,102.9062,101.0264,101.2528,1667600,101.766,102.592,,48.0331,1.7932,101.766,104.2112,99.3208,0.0481
AFL,2025-07-08,100.682,102.0008,100.5934,101.6071,2434200,101.7444,102.4876,,49.373,1.7656,101.7444,104.187,99.3017,0.048
AFL,2025-07-09,101.3709,101.4201,99.993,100.2981,1689100,101.7148,102.3806,,44.7795,1.7548,101.7148,104.2147,99.215,0.0492
AFL,2025-07-10,100.121,100.6918,99.5009,100.6623,2123900,101.7153,102.2701,,46.2769,1.7145,101.7153,104.2143,99.2164,0.0491
AFL,2025-07-11,99.934,100.4162,99.5698,99.9635,1348200,101.7262,102.1435,,43.8212,1.6701,101.7262,104.1908,99.2615,0.0485
AFL,2025-07-14,99.806,101.1051,99.2647,101.0461,2048900,101.7281,102.0369,,48.3906,1.6823,101.7281,104.1905,99.2658,0.0484
AFL,2025-07-15,100.4654,101.0363,98.9892,99.0285,1695800,101.6514,101.991,,41.5998,1.709,101.6514,104.3508,98.9519,0.0531
AFL,2025-07-16,99.3828,99.9143,98.4675,99.8355,1606700,101.5884,101.9219,,44.9289,1.6903,101.5884,104.399,98.7778,0.0553
AFL,2025-07-17,99.4025,100.0521,99.058,99.8158,1955800,101.5554,101.8481,,44.8617,1.6406,101.5554,104.4356,98.6752,0.0567
AFL,2025-07-18,100.0717,100.8886,99.5993,100.2194,4577800,101.516,101.7795,,46.6235,1.6155,101.516,104.4488,98.5832,0.0578
AFL,2025-07-21,100.3375,100.7607,99.5108,99.5206,2102000,101.4088,101.6761,,44.0016,1.5894,101.4088,104.4725,98.345,0.0604
AFL,2025-07-22,99.6781,101.2134,99.1466,101.0756,1970100,101.3035,101.6167,,50.6523,1.6235,101.3035,104.2533,98.3537,0.0582
AFL,2025-07-23,101.4594,101.5185,100.3965,101.2626,1687100,101.241,101.5675,,51.3998,1.5876,101.241,104.1353,98.3466,0.0572
AFL,2025-07-24,100.928,101.5874,100.5048,100.8296,2409400,101.2395,101.5175,,49.5288,1.5516,101.2395,104.1347,98.3442,0.0572
AFL,2025-07-25,101.0067,101.8925,100.3867,101.735,2023600,101.2129,101.4962,,53.3525,1.5483,101.2129,104.0781,98.3478,0.0566
AFL,2025-07-28,101.3709,101.6563,99.1466,99.2844,1877600,101.0067,101.448,,43.7023,1.6226,101.0067,103.7993,98.2141,0.0553
AFL,2025-07-29,99.9241,100.4654,98.999,99.2253,2002800,100.7784,101.3618,,43.4981,1.6114,100.7784,103.3501,98.2066,0.051
AFL,2025-07-30,99.1269,99.1269,96.5582,97.0306,2508700,100.4246,101.2113,,36.6457,1.6868,100.4246,103.0152,97.8339,0.0516
AFL,2025-07-31,96.8043,98.6447,96.4992,97.7884,3106200,100.2199,101.0837,,40.1516,1.7196,100.2199,102.9677,97.4721,0.0548
AFL,2025-08-01,97.8376,97.8376,95.4166,96.5385,2768300,99.901,100.9469,,36.5582,1.7697,99.901,102.807,96.995,0.0582
AFL,2025-08-04,96.509,97.1389,96.0858,97.0011,2033500,99.6884,100.8489,,38.7431,1.7185,99.6884,102.7933,96.5835,0.0623
AFL,2025-08-05,97.5326,98.0246,97.07,97.3554,2985500,99.4758,100.7794,,40.4352,1.6689,99.4758,102.6097,96.342,0.063
AFL,2025-08-06,99.8946,100.9772,95.9283,100.6918,3640300,99.4955,100.775,,53.4699,1.9103,99.4955,102.6559,96.3351,0.0635
AFL,2025-08-07,100.8493,102.1385,99.8848,100.6623,3676000,99.4955,100.7528,,53.3586,1.9348,99.4955,102.6559,96.3351,0.0635
AFL,2025-08-08,100.9477,102.1582,99.8848,101.8826,2014600,99.5915,100.7829,,57.3131,1.959,99.5915,102.9236,96.2593,0.0669
AFL,2025-08-11,102.3058,102.6995,101.6464,102.5224,2013000,99.6653,100.8097,,59.2629,1.8943,99.6653,103.1928,96.1378,0.0708
AFL,2025-08-12,102.857,103.1424,101.8728,101.9122,3231300,99.8095,100.8099,,56.6069,1.8497,99.8095,103.4609,96.158,0.0732
AFL,2025-08-13,102.4436,104.1758,102.1582,104.0282,2447500,100.0191,100.8473,,62.8283,1.8793,100.0191,104.1294,95.9088,0.0822
AFL,2025-08-14,104.2447,104.2447,103.29,103.6345,2575000,100.21,100.8715,,61.0739,1.8132,100.21,104.6241,95.7959,0.0881
AFL,2025-08-15,104.1167,104.4809,103.4869,103.7132,2645900,100.3847,100.9217,,61.3066,1.7547,100.3847,105.0687,95.7008,0.0933
AFL,2025-08-18,103.7723,104.1463,103.3294,104.0872,1771700,100.613,100.9916,,62.4548,1.6877,100.613,105.5576,95.6685,0.0983
AFL,2025-08-19,104.038,105.2781,103.8609,105.1993,2275400,100.8192,101.0547,,65.7131,1.6684,100.8192,106.1721,95.4664,0.1062
AFL,2025-08-20,105.516,107.505,105.3874,106.7727,2684900,101.0947,101.1724,,69.7171,1.7139,101.0947,107.0742,95.1153,0.1183
AFL,2025-08-21,106.7332,107.406,106.4165,107.0597,3395500,101.4062,101.3006,,70.3961,1.6622,101.4062,107.95,94.8625,0.1291
AFL,2025-08-22,107.5347,108.5045,107.1884,107.3269,2231000,101.6858,101.4522,,71.0471,1.6466,101.6858,108.7462,94.6255,0.1389
AFL,2025-08-25,107.129,107.5743,106.2186,106.2582,1719700,102.0345,101.5572,,64.8997,1.6259,102.0345,109.2819,94.7872,0.1421
AFL,2025-08-26,105.8228,107.0894,105.2686,107.03,4624400,102.4248,101.6865,,67.113,1.6398,102.4248,109.873,94.9766,0.1454
AFL,2025-08-27,106.6639,107.2774,106.2879,106.2879,3554800,102.8876,101.7904,,62.9996,1.5933,102.8876,110.0702,95.705,0.1396
AFL,2025-08-28,106.0108,106.0998,104.6848,104.9915,2439600,103.2478,101.8807,,56.4872,1.594,103.2478,110.067,96.4286,0.1321
AFL,2025-08-29,105.2785,106.0603,105.1895,105.7436,2399000,103.708,101.9754,,59.127,1.5565,103.708,109.8272,97.5889,0.118
AFL,2025-09-02,105.516,105.6842,103.8733,104.5166,2980000,104.0838,102.0325,,53.4314,1.5789,104.0838,109.3295,98.8381,0.1008
AFL,2025-09-03,103.9921,105.704,103.6556,105.6248,2169100,104.4973,102.0813,,57.421,1.6125,104.4973,108.7123,100.2823,0.0807
AFL,2025-09-04,106.0306,107.6336,105.5853,107.4159,2429700,104.8335,102.1794,,62.9458,1.6436,104.8335,108.8379,100.8291,0.0764
AFL,2025-09-05,107.3764,107.8118,105.1895,105.8129,2547800,105.091,102.2785,,55.9485,1.7135,105.091,108.5974,101.5846,0.0667
AFL,2025-09-08,105.1993,105.4368,103.5666,105.229,2971300,105.2583,102.3377,,53.611,1.7516,105.2583,108.4228,102.0939,0.0601
AFL,2025-09-09,105.1103,105.8426,104.378,105.1697,1833300,105.3907,102.3729,,53.3669,1.7311,105.3907,108.2831,102.4983,0.0549
AFL,2025-09-10,104.7541,106.1691,104.5561,106.1097,2093200,105.6006,102.4193,,56.7275,1.7226,105.6006,107.9968,103.2044,0.0454
AFL,2025-09-11,106.0603,107.6139,105.8129,107.5545,1927200,105.7769,102.4882,,61.3387,1.7282,105.7769,108.2047,103.3491,0.0459
AFL,2025-09-12,107.3764,108.3659,106.9904,107.9899,1800000,105.9947,102.6104,,62.6311,1.703,105.9947,108.3945,103.5949,0.0453
AFL,2025-09-15,107.9008,108.1482,107.0696,107.2774,1836500,106.1729,102.6976,,59.1468,1.6584,106.1729,108.381,103.9647,0.0416
AFL,2025-09-16,106.8816,106.9805,105.8426,106.5056,2874500,106.2938,102.8027,,55.5419,1.6425,106.2938,108.2742,104.3134,0.0373
AFL,2025-09-17,106.8618,108.8409,105.9811,108.0888,2354400,106.4383,102.9323,,60.8175,1.7294,106.4383,108.5023,104.3742,0.0388
AFL,2025-09-18,107.5545,108.1977,106.8519,106.8717,3167900,106.4432,103.0638,,55.3772,1.702,106.4432,108.5111,104.3753,0.0389
AFL,2025-09-19,107.2378,107.4357,106.6738,106.9113,6940700,106.4358,103.1888,,55.5166,1.6349,106.4358,108.4954,104.3762,0.0387
AFL,2025-09-22,106.6441,107.0399,106.1097,106.278,2673800,106.3833,103.3151,,52.6817,1.5845,106.3833,108.4004,104.3663,0.0379
AFL,2025-09-23,106.2285,108.2769,105.7337,107.0993,2539900,106.4254,103.4361,,55.8317,1.653,106.4254,108.4664,104.3844,0.0384
AFL,2025-09-24,107.0597,108.2175,106.7826,108.168,2134300,106.4823,103.6189,,59.6003,1.6374,106.4823,108.6536,104.311,0.0408
AFL,2025-09-25,108.4253,108.9596,107.4852,108.3362,1913100,106.5847,103.7889,,60.1763,1.6258,106.5847,108.9055,104.264,0.0435
AFL,2025-09-26,109.1477,110.2758,108.7914,110.1966,1878500,106.845,103.9965,,65.9569,1.6482,106.845,109.5492,104.1408,0.0506
AFL,2025-09-29,110.2856,110.4935,109.5435,110.1867,2286200,107.0671,104.1959,,65.9021,1.5983,107.0671,110.1004,104.0339,0.0567
AFL,2025-09-30,110.2065,110.6815,109.4445,110.533,2523100,107.368,104.4161,,66.9374,1.5725,107.368,110.5269,104.209,0.0588
AFL,2025-10-01,109.8403,110.1768,109.019,109.593,1708900,107.5664,104.5865,,61.4806,1.5683,107.5664,110.7626,104.3702,0.0594
AFL,2025-10-02,109.1477,110.0284,108.5144,109.4445,1704200,107.6678,104.7501,,60.6401,1.5644,107.6678,110.9709,104.3647,0.0614
